frameIndex,box2d.x1,box2d.x2,box2d.y1,box2d.y2
4,0.0,178.95043731778426,595.1020408163266,718.9504373177843
4,1161.865889212828,1278.8921282798835,504.8396501457726,692.7113702623907
4,848.5714285714287,1267.3469387755104,345.30612244897964,569.9125364431487
4,758.3090379008747,890.5539358600583,324.31486880466474,414.5772594752187
4,729.9708454810497,789.795918367347,318.01749271137027,384.1399416909621
4,284.9562682215744,439.7667638483965,299.1253644314869,356.8513119533528
4,82.39067055393586,154.81049562682216,293.8775510204082,357.9008746355685
4,678.5422740524782,711.2075983717774,310.6705539358601,355.6037991858887
4,439.24198250728864,522.1574344023323,315.9183673469388,355.80174927113706
5,0.0,164.25655976676387,604.5481049562683,718.9504373177843
5,1165.5393586005832,1278.8921282798835,509.0379008746356,692.7113702623907
5,849.6209912536443,1267.3469387755104,345.30612244897964,572.0116618075803
5,758.3090379008747,888.4548104956268,324.31486880466474,414.5772594752187
5,728.9212827988339,789.795918367347,318.01749271137027,384.1399416909621
5,284.9562682215744,440.2915451895044,299.1253644314869,358.9504373177843
5,73.99416909620992,154.81049562682216,293.8775510204082,353.7026239067056
5,679.591836734694,715.2769679300292,310.6705539358601,361.04956268221576
5,439.24198250728864,522.1574344023323,315.9183673469388,355.80174927113706
6,0.0,161.10787172011663,609.795918367347,718.9504373177843
6,1173.9358600583091,1278.8921282798835,512.1865889212828,692.7113702623907
6,851.7201166180758,1272.594752186589,348.4548104956268,577.259475218659
6,758.3090379008747,886.3556851311954,324.31486880466474,414.5772594752187
6,728.9212827988339,787.6967930029155,318.01749271137027,384.1399416909621
6,297.5510204081633,441.34110787172017,299.1253644314869,358.9504373177843
6,77.14285714285715,152.7113702623907,293.8775510204082,353.7026239067056
6,674.3440233236151,718.4256559766765,310.6705539358601,361.04956268221576
6,439.24198250728864,516.9096209912536,315.9183673469388,355.80174927113706
7,0.0,142.21574344023324,611.8950437317785,718.9504373177843
7,1181.2827988338192,1278.8921282798835,518.4839650145773,692.7113702623907
7,852.7696793002916,1276.793002915452,348.4548104956268,577.259475218659
7,755.1603498542274,881.1078717201167,324.31486880466474,414.5772594752187
7,727.8717201166181,787.6967930029155,318.01749271137027,384.1399416909621
7,297.5510204081633,440.2915451895044,302.27405247813414,358.9504373177843
7,83.44023323615161,152.7113702623907,298.07580174927114,353.7026239067056
7,674.3440233236151,720.5247813411079,310.6705539358601,364.198250728863
7,435.0437317784257,516.9096209912536,315.9183673469388,355.80174927113706
8,0.0,130.67055393586006,616.0932944606415,718.9504373177843
8,1186.530612244898,1278.8921282798835,521.6326530612246,692.7113702623907
8,849.6209912536443,1276.793002915452,348.4548104956268,579.3586005830904
8,755.1603498542274,879.0087463556852,325.36443148688045,414.5772594752186
8,726.8221574344024,787.6967930029155,318.01749271137027,384.1399416909621
8,294.4023323615161,440.2915451895044,302.27405247813414,358.9504373177843
8,87.63848396501459,150.6122448979592,298.07580174927114,355.80174927113706
8,678.2089552238806,712.944369063772,315.6580732700136,353.86702849389417
8,435.0437317784257,511.661807580175,315.9183673469388,355.80174927113706
9,0.0,119.12536443148689,621.3411078717202,718.9504373177843
9,1192.8279883381924,1278.8921282798835,526.8804664723033,692.7113702623907
9,851.7201166180758,1276.793002915452,347.93002915451893,581.4577259475219
9,755.1603498542274,876.9096209912537,326.4139941690962,414.5772594752187
9,726.8221574344024,787.6967930029155,319.06705539358603,384.1399416909621
9,289.1545189504373,436.0932944606414,302.27405247813414,358.9504373177843
9,97.08454810495628,146.4139941690962,298.07580174927114,352.6530612244898
9,675.6037991858888,720.5247813411079,310.44776119402985,358.9504373177843
9,430.8454810495627,511.661807580175,315.9183673469388,357.9008746355685
10,0.0,98.13411078717202,640.2332361516036,718.9504373177843
10,1198.0758017492712,1278.8921282798835,539.4752186588921,692.7113702623907
10,848.5714285714287,1276.793002915452,347.4052478134111,583.5568513119534
10,755.1603498542274,876.9096209912537,326.4139941690962,418.7755102040817
10,725.7725947521866,784.5481049562683,321.1661807580175,384.1399416909621
10,282.8571428571429,436.0932944606414,302.27405247813414,358.9504373177843
10,100.2332361516035,146.4139941690962,304.3731778425656,348.4548104956268
10,675.3935860058309,720.5247813411079,308.5714285714286,362.09912536443153
10,431.89504373177846,511.661807580175,315.9183673469388,357.9008746355685
11,0.0,71.89504373177843,662.2740524781342,718.9504373177843
11,1206.4723032069971,1278.8921282798835,544.7230320699708,692.7113702623907
11,854.868804664723,1276.793002915452,347.4052478134111,583.5568513119534
11,755.1603498542274,870.6122448979593,326.4139941690962,418.7755102040817
11,725.7725947521866,784.5481049562683,322.21574344023327,384.1399416909621
11,279.70845481049565,432.94460641399417,302.27405247813414,358.9504373177843
11,109.6793002915452,146.4139941690962,304.3731778425656,346.35568513119534
11,673.2944606413995,716.3265306122449,308.5714285714286,364.198250728863
11,431.89504373177846,511.661807580175,315.9183673469388,358.9504373177843
12,0.0,42.50728862973761,678.0174927113703,718.9504373177843
12,1221.1661807580176,1278.8921282798835,558.3673469387755,692.7113702623907
12,851.7201166180758,1276.793002915452,351.60349854227405,583.5568513119534
12,752.0116618075803,870.6122448979593,326.4139941690962,418.7755102040817
12,725.7725947521866,781.399416909621,322.21574344023327,384.1399416909621
12,279.70845481049565,442.3906705539359,302.27405247813414,361.04956268221576
12,117.0262390670554,146.4139941690962,309.6209912536443,346.35568513119534
12,673.2944606413995,716.3265306122449,308.5714285714286,357.9008746355685
12,426.64723032069975,511.661807580175,315.9183673469388,358.9504373177843
13,1243.2069970845482,1278.8921282798835,572.0116618075803,692.7113702623907
13,851.7201166180758,1276.793002915452,351.60349854227405,583.5568513119534
13,750.9620991253645,865.3644314868806,326.4139941690962,418.7755102040817
13,725.7725947521866,779.3002915451896,322.21574344023327,382.5655976676385
13,279.70845481049565,442.3906705539359,304.3731778425656,361.04956268221576
13,122.27405247813412,140.11661807580177,316.96793002915456,334.81049562682216
13,673.2944606413995,716.3265306122449,308.5714285714286,358.9504373177843
13,427.1720116618076,511.399416909621,315.9183673469388,358.9504373177843
14,853.7931034482759,1276.793002915452,351.60349854227405,608.2758620689656
14,749.9125364431487,861.1661807580175,326.4139941690962,418.7755102040817
14,725.7725947521866,777.201166180758,322.21574344023327,380.9912536443149
14,279.70845481049565,439.24198250728864,304.3731778425656,361.04956268221576
14,673.2944606413995,716.3265306122449,308.5714285714286,361.04956268221576
14,427.69679300291546,511.13702623906704,315.9183673469388,358.9504373177843
15,856.551724137931,1276.793002915452,351.60349854227405,611.0344827586207
15,749.9125364431487,861.1661807580175,326.4139941690962,414.5772594752187
15,725.7725947521866,776.1516034985423,322.21574344023327,378.8921282798834
15,288.1049562682216,439.24198250728864,304.3731778425656,361.04956268221576
15,673.2944606413995,716.3265306122449,308.5714285714286,361.04956268221576
15,428.22157434402334,510.8746355685132,315.9183673469388,358.9504373177843
16,860.6896551724138,1276.793002915452,355.80174927113706,615.1724137931035
16,749.9125364431487,853.8192419825074,326.4139941690962,414.5772594752187
16,725.7725947521866,773.0029154518951,328.51311953352774,378.8921282798834
16,288.1049562682216,438.1924198250729,305.4227405247814,364.198250728863
16,673.2944606413995,717.3760932944607,309.6209912536443,363.1486880466472
16,428.7463556851312,510.6122448979592,315.9183673469388,358.9504373177843
17,859.3103448275863,1276.793002915452,355.80174927113706,623.448275862069
17,746.7638483965015,850.6705539358601,326.4139941690962,414.5772594752187
17,723.6734693877552,773.0029154518951,328.51311953352774,378.8921282798834
17,288.1049562682216,438.1924198250729,302.27405247813414,361.04956268221576
17,673.2944606413995,711.0787172011662,310.6705539358601,360.0
17,428.7463556851312,505.3644314868805,315.9183673469388,358.9504373177843
18,859.0670553935861,1276.793002915452,347.4052478134111,630.7871720116618
18,743.6151603498542,844.1379310344828,326.4139941690962,409.65517241379314
18,723.6734693877552,767.7551020408164,328.51311953352774,378.8921282798834
18,288.1049562682216,438.1924198250729,302.27405247813414,357.9008746355685
18,673.2944606413995,711.0787172011662,307.52186588921285,363.1486880466472
18,428.7463556851312,499.067055393586,315.9183673469388,358.9504373177843
19,859.0670553935861,1276.793002915452,349.5043731778426,630.7871720116618
19,743.6151603498542,841.2244897959184,326.4139941690962,408.2798833819242
19,723.6734693877552,763.5568513119534,328.51311953352774,378.8921282798834
19,288.1049562682216,430.8454810495627,300.17492711370267,357.9008746355685
19,669.0962099125364,714.2274052478134,307.52186588921285,357.9008746355685
19,165.8660508083141,233.5276967930029,290.161662817552,353.7026239067056
19,422.4489795918368,499.067055393586,315.9183673469388,358.9504373177843
20,862.2157434402333,1276.793002915452,349.5043731778426,630.7871720116618
20,743.6151603498542,838.0758017492711,326.4139941690962,408.2798833819242
20,720.5247813411079,763.5568513119534,328.51311953352774,375.7434402332362
20,276.5597667638484,425.597667638484,302.27405247813414,356.8513119533528
20,670.1457725947522,715.2769679300292,307.52186588921285,365.2478134110788
20,150.6122448979592,233.5276967930029,301.2244897959184,353.7026239067056
20,453.93586005830906,499.067055393586,315.9183673469388,358.9504373177843
21,862.2157434402333,1276.793002915452,350.55393586005835,643.3819241982508
21,743.6151603498542,832.8753319357602,330.38190551498,409.32944606414
21,720.5247813411079,763.5568513119534,328.51311953352774,375.7434402332362
21,270.26239067055394,422.4489795918368,302.27405247813414,362.09912536443153
21,670.1457725947522,716.3265306122449,306.4723032069971,367.34693877551024
21,141.1661807580175,196.7930029154519,301.2244897959184,353.7026239067056
21,453.93586005830906,486.47230320699714,315.9183673469388,358.9504373177843
22,865.3644314868806,1276.793002915452,354.7521865889213,653.8775510204082
22,743.6151603498542,830.728862973761,328.51311953352774,409.32944606414
22,720.5247813411079,763.5568513119534,328.51311953352774,375.7434402332362
22,270.26239067055394,418.2507288629738,305.4227405247814,366.2973760932945
22,670.1457725947522,712.128279883382,309.6209912536443,371.5451895043732
22,125.42274052478136,192.5947521865889,301.2244897959184,353.7026239067056
22,446.5889212827989,486.47230320699714,322.21574344023327,362.09912536443153
23,866.4139941690962,1276.793002915452,361.04956268221576,661.2244897959184
23,738.3673469387755,830.728862973761,336.9096209912537,413.5276967930029
23,718.4256559766765,762.5072886297377,334.81049562682216,379.94169096209913
23,255.56851311953355,410.9037900874636,310.6705539358601,369.4460641399417
23,662.7988338192421,705.9972862957937,318.2632293080054,371.5451895043732
23,108.49884526558893,214.63556851311955,301.8013856812933,361.04956268221576
23,446.5889212827989,486.47230320699714,328.51311953352774,364.198250728863
24,865.3644314868806,1276.793002915452,361.04956268221576,661.2244897959184
24,734.1690962099126,825.4810495626823,336.9096209912537,416.67638483965015
24,715.2769679300292,759.3586005830904,334.81049562682216,379.94169096209913
24,240.8746355685132,400.4081632653061,311.7201166180758,370.4956268221575
24,662.7988338192421,712.128279883382,313.8192419825073,374.6938775510204
24,91.03926096997692,214.63556851311955,302.6327944572748,361.04956268221576
24,436.0932944606414,477.0262390670554,328.51311953352774,364.198250728863
25,861.1661807580175,1276.793002915452,363.1486880466472,675.9183673469388
25,728.9212827988339,818.1341107871721,336.9096209912537,416.67638483965015
25,711.0787172011662,754.1107871720117,334.81049562682216,379.94169096209913
25,240.8746355685132,397.2594752186589,311.7201166180758,370.4956268221575
25,653.3527696793003,701.6326530612246,315.9183673469388,376.7930029154519
25,53.62586605080832,170.55393586005832,299.3071593533488,361.04956268221576
25,411.9533527696793,470.72886297376095,328.51311953352774,364.198250728863
26,856.9679300291546,1276.793002915452,365.2478134110788,675.9183673469388
26,722.6239067055394,810.7871720116618,336.9096209912537,414.5772594752187
26,702.6822157434402,745.7142857142858,334.81049562682216,379.94169096209913
33,755.1603498542274,856.9679300291546,343.2069970845481,443.9650145772595
33,226.1807580174928,362.7586206896552,369.4460641399417,449.65517241379314
33,707.4230145867099,774.8460291734198,364.0842787682334,440.8427876823338
34,407.561285082004,707.930029154519,290.0319842676587,447.1137026239067
34,809.7376093294461,1099.4169096209914,316.96793002915456,456.5597667638484
34,707.4230145867099,777.9578606158833,365.1215559157212,440.8427876823338
35,406.7055393586006,707.930029154519,283.3819241982508,446.064139941691
35,813.9358600583091,1121.457725947522,311.7201166180758,456.5597667638484
35,754.1107871720117,865.3644314868806,343.2069970845481,443.9650145772595
35,217.8282009724473,351.0787172011662,366.2973760932945,440.8427876823338
35,707.4230145867099,781.0696920583468,365.1215559157212,440.8427876823338
36,420.3498542274053,707.930029154519,289.6793002915452,446.064139941691
36,821.2827988338192,1131.9533527696794,311.7201166180758,456.5597667638484
36,754.1107871720117,872.7113702623907,343.2069970845481,443.9650145772595
36,212.64181523500807,352.6742301458671,368.2333873581848,447.0664505672609
36,702.2366288492707,781.0696920583468,365.1215559157212,440.8427876823338
36,404.5380875202593,429.4327390599676,387.94165316045377,422.1717990275527
37,420.3498542274053,707.930029154519,306.4723032069971,446.064139941691
37,831.7784256559768,1149.795918367347,318.01749271137027,456.5597667638484
37,754.1107871720117,886.3556851311954,349.5043731778426,443.9650145772595
37,204.34359805510533,341.6326530612245,371.5451895043732,446.0291734197731
37,702.2366288492707,787.2933549432739,370.3079416531604,440.8427876823338
37,398.3144246353322,432.54457050243104,390.0162074554294,427.3581847649919
38,420.3498542274053,707.930029154519,316.96793002915456,446.064139941691
38,838.0758017492711,1171.8367346938776,331.6618075801749,456.5597667638484
38,767.7551020408164,891.6034985422741,358.9504373177843,443.9650145772595
38,200.99125364431487,337.1150729335494,384.1399416909621,447.0664505672609
38,709.4975688816855,787.2933549432739,382.7552674230146,440.8427876823338
38,398.3144246353322,439.805510534846,400.3889789303079,438.7682333873582
39,433.99416909620993,701.6326530612246,316.96793002915456,445.0145772594752
39,842.2740524781342,1214.868804664723,318.01749271137027,454.46064139941694
39,767.7551020408164,905.2478134110788,354.7521865889213,443.9650145772595
39,181.52350081037272,327.7795786061588,378.6061588330632,452.25283630470017
39,709.4975688816855,792.4797406807131,383.7925445705024,440.8427876823338
39,392.0907617504052,447.06645056726086,396.2398703403565,437.7309562398703
40,433.99416909620993,701.6326530612246,306.4723032069971,445.0145772594752
40,849.6209912536443,1252.65306122449,299.1253644314869,454.46064139941694
40,767.7551020408164,925.189504373178,345.30612244897964,443.9650145772595
40,165.96434359805508,319.48136142625606,370.3079416531604,451.2155591572123
40,709.4975688816855,796.6288492706644,367.1961102106969,441.8800648298217
40,387.94165316045377,440.2915451895044,390.0162074554294,428.22157434402334
41,441.2551091286249,708.8935930936395,302.27405247813414,445.0145772594752
41,868.2416809088166,1278.6206896551723,294.9271137026239,456.5597667638484
41,773.0029154518951,940.932944606414,339.0087463556852,443.9650145772595
41,153.51701782820092,314.29497568881686,366.158833063209,450.17828200972446
41,709.4975688816855,809.0761750405186,367.1961102106969,441.8800648298217
41,382.7552674230146,444.9918962722852,388.9789303079416,430.4700162074554
41,431.5072933549433,463.6628849270664,364.0842787682334,429.4327390599676
42,445.5393586005831,701.6326530612246,302.27405247813414,437.66763848396505
42,883.2069970845481,1280.0,287.5801749271137,456.5597667638484
42,781.399416909621,965.0728862973762,336.9096209912537,443.9650145772595
42,138.9951377633711,304.95948136142624,363.0470016207455,451.2155591572123
42,709.4975688816855,817.3743922204213,368.2333873581848,441.8800648298217
42,681.4910858995138,702.2366288492707,378.6061588330632,427.3581847649919
42,377.5688816855753,429.4327390599676,386.9043760129659,432.5445705024311
42,420.09724473257694,470.92382495948135,358.89789303079414,429.4327390599676
43,445.5393586005831,703.731778425656,302.27405247813414,440.8163265306123
43,901.0495626822158,1280.0,277.0845481049563,456.5597667638484
43,799.2419825072886,982.9154518950438,335.8600583090379,442.91545189504376
43,123.4359805510534,297.69854132901133,358.8978930307941,453.290113452188
43,709.4975688816855,824.6353322528363,363.0470016207455,441.8800648298217
43,685.6401944894651,701.1993517017828,379.64343598055103,427.3581847649919
43,372.38249594813607,410.7617504051864,382.7552674230145,428.3954619124797
43,403.50081037277147,479.2220421393841,356.8233387358185,426.320907617504
44,452.8862973760933,703.731778425656,307.52186588921285,441.865889212828
44,938.8338192419826,1280.0,268.68804664723035,456.5597667638484
44,797.1428571428572,1016.5014577259476,336.9096209912537,442.91545189504376
44,106.8395461912479,287.05539358600583,363.1486880466472,455.3646677471637
44,709.4975688816855,833.9708265802269,362.0097244732577,441.8800648298217
44,690.8265802269043,706.385737439222,379.64343598055103,427.3581847649919
44,379.64343598055103,481.2965964343598,352.67423014586706,433.5818476499189
45,451.8367346938776,702.6822157434403,309.6209912536443,443.96501457725947
45,950.3790087463558,1280.0,262.3906705539359,456.5597667638484
45,807.6384839650146,1045.8892128279883,335.8600583090379,450.26239067055394
45,81.94489465153964,272.80388978930307,358.89789303079414,455.3646677471637
45,709.4975688816855,837.0826580226905,368.2333873581848,441.8800648298217
45,689.7893030794164,705.3484602917341,383.7925445705024,431.5072933549433
45,355.7860615883306,474.0356564019449,351.63695299837923,433.5818476499189
46,457.0845481049563,702.6822157434403,309.6209912536443,443.96501457725947
46,975.5685131195336,1280.0,249.79591836734696,456.5597667638484
46,816.0349854227405,1096.268221574344,327.463556851312,450.26239067055394
46,56.01296596434359,260.3565640194489,351.63695299837923,455.3646677471637
46,713.646677471637,842.2690437601296,362.0097244732577,441.8800648298217
46,682.5283630470016,705.3484602917341,376.5316045380875,431.5072933549433
46,317.40680713128035,464.7001620745543,343.3387358184765,431.5072933549432
47,457.0845481049563,695.3352769679301,309.6209912536443,443.96501457725947
47,1011.2536443148688,1280.0,248.7463556851312,456.5597667638484
47,816.0349854227405,1148.7463556851312,310.6705539358601,450.26239067055394
47,29.04376012965964,244.0233236151604,352.6530612244898,457.43922204213936
47,713.646677471637,851.6045380875203,356.8233387358185,446.0291734197731
47,676.3047001620745,705.3484602917341,369.2706645056726,431.5072933549433
47,270.7293354943273,449.1410048622366,329.8541329011345,437.7309562398703
48,457.0845481049563,689.0379008746356,315.9183673469388,443.96501457725947
48,1042.7405247813413,1280.0,258.1924198250729,456.5597667638484
48,829.6793002915452,1205.4227405247814,303.32361516034985,450.26239067055394
48,1.037277147487838,218.86547811993515,351.63695299837923,461.58833063209073
48,713.646677471637,866.1264181523501,352.67423014586706,446.0291734197731
48,674.2301458670988,708.4602917341977,370.3079416531604,431.5072933549433
48,217.8282009724473,427.3581847649919,325.70502431118314,446.0291734197731
49,469.6793002915452,679.591836734694,329.56268221574345,442.91545189504376
49,1103.6151603498542,1280.0,314.86880466472303,456.5597667638484
49,856.9679300291546,1280.0,299.12536443148684,457.6093294460642
49,1.037277147487838,185.6726094003241,353.71150729335494,461.58833063209073
49,726.094003241491,874.4246353322528,357.8606158833063,446.0291734197731
49,671.1183144246353,712.6094003241491,371.3452188006483,440.8427876823338
49,136.92058346839545,404.5380875202593,317.4068071312804,458.4764991896272
50,469.6793002915452,683.7900874635569,309.6209912536443,445.0145772594752
50,855.9183673469388,1280.0,299.12536443148684,457.6093294460642
50,1189.6793002915454,1280.0,391.4868804664723,456.5597667638484
50,1.037277147487838,76.75850891410049,354.7487844408428,461.58833063209073
50,726.094003241491,892.0583468395462,360.97244732576985,446.0291734197731
50,6.22366288492708,370.3079416531604,299.77309562398705,462.62560777957856
50,670.0810372771474,716.7585089141005,374.45705024311184,440.8427876823338
50,354.7487844408428,406.612641815235,383.7925445705024,436.69367909238247
51,478.0758017492712,672.2448979591837,330.6122448979592,445.0145772594752
51,879.0087463556852,1280.0,274.9854227405248,457.6093294460642
51,730.2431118314424,903.4683954619125,351.63695299837923,446.0291734197731
51,666.969205834684,716.7585089141005,372.3824959481361,440.8427876823338
51,0.0,321.55591572123177,271.76661264181524,459.5137763371151
51,316.3695299837925,404.5380875202593,390.4373177842566,436.69367909238247
52,918.8921282798834,1280.0,260.2915451895044,457.6093294460642
52,478.0758017492712,681.6909620991254,325.3644314868805,443.9650145772595
52,740.6158833063208,922.1393841166936,350.5996758508914,446.0291734197731
52,664.8946515397082,716.7585089141005,369.2706645056726,440.8427876823338
52,0.0,239.61102106969204,228.20097244732577,459.5137763371151
52,310.14586709886544,398.3144246353322,385.8670988654781,441.8800648298217
52,237.5364667747164,256.20745542949754,393.64667747163696,424.76499189627225
53,478.0758017492712,676.4431486880467,325.3644314868805,443.9650145772595
53,945.8510103548808,1278.6206896551723,259.5717301699005,458.9886397908918
53,740.6158833063208,941.8476499189628,348.5251215559157,446.0291734197731
53,664.8946515397082,721.9448946515397,368.2333873581848,440.8427876823338
53,0.0,86.09400324149108,237.5364667747164,459.5137763371151
53,297.6985413290113,392.0907617504052,382.7552674230146,440.8427876823338
53,147.2933549432739,244.79740680713127,377.0502431118314,424.76499189627225
53,67.69679300291546,113.87755102040816,356.8513119533528,461.8075801749271
54,1014.402332361516,1280.0,272.8862973760933,457.6093294460642
54,478.0758017492712,670.1457725947522,336.9096209912537,443.9650145772595
54,750.9886547811993,965.7050243111833,349.5623987034036,446.0291734197731
54,664.8946515397082,725.0567260940032,374.45705024311184,440.8427876823338
54,284.2139384116693,378.6061588330632,385.8670988654781,443.9546191247974
54,71.57212317666126,204.3435980551053,377.0502431118314,424.76499189627225
54,0.0,87.63848396501459,358.9504373177843,466.0058309037901
55,478.0758017492712,670.1457725947522,336.9096209912537,443.9650145772595
55,1102.5655976676385,1280.0,310.6705539358601,457.6093294460642
55,763.4359805510535,1002.0097244732576,341.2641815235008,452.25283630470017
55,664.8946515397082,733.354943273906,369.2706645056726,440.8427876823338
55,270.7293354943273,372.3824959481361,382.7552674230146,440.8427876823339
55,0.524781341107871,37.25947521865889,369.4460641399417,459.70845481049565
55,37.3419773095624,189.82171799027552,376.0129659643436,422.6904376012966
56,478.0758017492712,670.1457725947522,332.7113702623907,443.9650145772595
56,1224.314868804665,1280.0,393.5860058309038,457.6093294460642
56,778.9951377633711,1033.128038897893,336.0777957860616,454.3273905996758
56,664.8946515397082,738.5413290113452,364.0842787682334,440.8427876823338
56,260.35656401944885,368.2333873581848,377.5688816855753,440.8427876823338
56,24.894651539708263,177.37439222042138,368.7520259319287,415.4294975688817
57,478.0758017492712,659.6501457725948,330.6122448979592,443.9650145772595
57,793.5170178282009,1096.4019448946517,323.6304700162075,457.43922204213936
57,668.0064829821717,746.8395461912479,358.89789303079414,440.8427876823338
57,249.9837925445705,357.8606158833064,375.4943273905996,443.9546191247974
57,11.410048622366276,163.8897893030794,365.6401944894652,412.31766612641815
58,478.0758017492712,654.4023323615161,330.6122448979592,443.9650145772595
58,808.0388978930307,1153.4521880064829,315.3322528363047,455.3646677471637
58,668.0064829821717,759.2868719611021,356.8233387358185,440.8427876823338
58,648.2982171799027,682.5283630470016,377.5688816855753,428.3954619124797
58,229.2382495948136,345.4132901134521,370.3079416531604,438.7682333873581
58,23.857374392220407,149.36790923824958,362.5283630470016,414.3922204213938
59,478.0758017492712,654.4023323615161,330.6122448979592,440.8163265306123
59,829.8217179902754,1244.7325769854133,303.9222042139384,449.1410048622366
59,668.0064829821717,772.771474878444,352.67423014586706,440.8427876823338
59,648.2982171799027,684.6029173419773,374.45705024311184,428.3954619124797
59,212.6418152350081,337.1150729335494,368.2333873581847,439.805510534846
59,23.857374392220407,138.99513776337113,362.5283630470016,411.2803889789303
60,487.5218658892129,654.4023323615161,332.7113702623907,440.8163265306123
60,853.6790923824958,1280.0,299.773095623987,453.7931034482759
60,674.2301458670987,778.995137763371,351.63695299837923,441.8800648298217
60,648.2982171799027,684.6029173419773,374.45705024311184,430.4700162074554
60,199.1572123176661,327.7795786061588,370.3079416531604,444.9918962722852
60,6.223662884927052,124.47325769854132,363.5656401944895,415.4294975688817
61,487.5218658892129,641.8075801749271,334.81049562682216,440.8163265306123
61,892.0583468395462,1280.0,282.13938411669363,453.290113452188
61,674.2301458670987,793.5170178282009,352.67423014586706,441.8800648298217
61,652.447325769854,691.8638573743922,373.419773095624,430.4700162074554
61,630.6645056726094,653.4846029173419,376.5316045380875,406.612641815235
61,182.56077795786052,311.18314424635327,370.3079416531604,444.9918962722852
61,0.0,114.10048622366288,369.7893030794165,421.6531604538088
62,487.5218658892129,638.65889212828,334.81049562682216,440.8163265306123
62,939.773095623987,1280.0,269.6920583468395,451.2155591572123
62,685.6401944894651,804.9270664505673,352.67423014586706,441.8800648298217
62,654.5218800648298,690.8265802269043,377.5688816855754,436.69367909238247
62,630.6645056726094,653.4846029173419,376.5316045380875,415.9481361426256
62,156.62884927066446,270.72933549432736,373.419773095624,447.0664505672609
62,0.0,89.20583468395462,368.75202593192864,420.6158833063209
63,487.5218658892129,638.65889212828,334.81049562682216,439.7667638483965
63,998.897893030794,1280.0,266.58022690437593,456.40194489465154
63,689.7893030794165,815.2998379254458,352.67423014586706,441.8800648298217
63,655.5591572123176,697.0502431118314,371.3452188006484,442.9173419773096
63,627.5526742301458,653.4846029173419,374.45705024311184,415.9481361426256
63,134.8460291734197,207.45542949756887,378.6061588330632,443.9546191247974
63,423.2090761750405,456.40194489465154,377.5688816855753,414.91085899513774
63,0.0,69.49756888168557,368.75202593192864,419.57860615883305
64,487.5218658892129,640.7580174927114,334.81049562682216,439.7667638483965
64,1093.290113452188,1280.0,332.96596434359805,463.6628849270664
64,705.3484602917341,835.0081037277148,347.4878444084278,446.0291734197731
64,666.969205834684,715.7212317666126,364.0842787682335,437.7309562398703
64,628.5899513776336,657.6337115072934,371.3452188006483,409.72447325769855
64,414.91085899513774,456.40194489465154,377.5688816855753,411.7990275526742
64,0.0,53.93841166936791,368.75202593192864,417.5040518638573
65,492.7696793002916,647.0553935860058,334.81049562682216,438.7172011661808
