frameIndex,box2d.x1,box2d.x2,box2d.y1,box2d.y2
6,666.969205834684,699.1247974068071,367.1961102106969,415.9481361426256
7,249.27113702623907,682.7405247813412,250.8454810495627,441.865889212828
7,972.4198250728864,1278.3673469387757,216.2099125364432,456.5597667638484
7,720.524781341108,905.002621701526,332.9623638346989,445.0145772594752
7,674.868804664723,754.1107871720117,350.55393586005835,441.865889212828
7,1.037277147487856,169.07617504051862,352.67423014586706,463.6628849270664
7,224.0518638573744,261.3938411669368,375.49432739059966,444.9918962722852
7,666.969205834684,704.3111831442463,366.158833063209,426.320907617504
8,257.66763848396505,682.7405247813412,250.8454810495627,441.865889212828
8,974.1690962099126,1278.3673469387757,216.2099125364432,456.5597667638484
8,719.4752186588921,911.5451895043732,332.7113702623907,446.064139941691
8,673.2944606413995,754.1107871720117,350.55393586005835,441.865889212828
8,1.037277147487856,88.16855753646676,379.64343598055103,463.6628849270664
8,225.08914100486223,275.9157212317666,376.5316045380875,443.9546191247974
8,664.8946515397082,704.3111831442463,368.2333873581848,436.69367909238247
9,268.16326530612247,682.7405247813412,253.99416909621,440.8163265306123
9,975.9183673469388,1278.3673469387757,216.2099125364432,456.5597667638484
9,719.4752186588921,911.5451895043732,332.7113702623907,446.064139941691
9,682.7405247813412,754.1107871720117,350.55393586005835,441.865889212828
9,225.08914100486223,283.1766612641815,376.5316045380875,443.9546191247974
9,662.8200972447326,704.3111831442463,365.1215559157212,436.69367909238247
10,275.51020408163265,672.2448979591837,257.1428571428572,441.865889212828
10,977.6676384839652,1278.3673469387757,216.2099125364432,456.5597667638484
10,719.4752186588921,906.2973760932944,335.8600583090379,446.064139941691
10,682.7405247813412,756.2099125364432,352.6530612244898,441.865889212828
10,225.08914100486223,284.21393841166935,378.6061588330632,443.9546191247974
10,660.7455429497569,704.3111831442463,367.1961102106969,436.69367909238247
11,281.8075801749271,668.9655172413793,263.4482758620689,439.7667638483965
11,979.4169096209912,1278.3673469387757,216.2099125364432,456.5597667638484
11,715.2769679300292,906.2973760932944,335.8600583090379,446.064139941691
11,679.591836734694,756.2099125364432,352.6530612244898,441.865889212828
11,225.08914100486223,288.3630470016207,379.64343598055103,447.0664505672609
11,658.6709886547811,704.3111831442463,370.3079416531604,436.69367909238247
12,281.8075801749271,669.0962099125364,263.44023323615164,439.7667638483965
12,981.1661807580176,1278.3673469387757,216.2099125364432,456.5597667638484
12,717.3760932944607,909.4460641399418,335.8600583090379,446.064139941691
12,679.591836734694,759.3586005830905,352.6530612244898,441.865889212828
12,225.08914100486223,297.69854132901133,377.5688816855753,447.0664505672609
12,658.6709886547811,707.4230145867098,367.1961102106969,434.6191247974068
13,293.3527696793003,669.0962099125364,266.5889212827988,438.7172011661808
13,982.9154518950438,1278.3673469387757,216.2099125364432,456.5597667638484
13,717.3760932944607,913.6443148688048,335.8600583090379,446.064139941691
13,679.591836734694,762.5072886297377,352.6530612244898,441.865889212828
13,225.08914100486223,305.99675850891407,376.5316045380875,447.0664505672609
13,654.5218800648298,703.2739059967585,368.2333873581848,435.6564019448946
14,296.50145772594755,669.0962099125364,272.8862973760933,440.8163265306123
14,986.0641399416912,1278.3673469387757,216.2099125364432,456.5597667638484
14,718.4256559766765,913.6443148688048,335.8600583090379,446.064139941691
14,678.0174927113703,762.5072886297377,352.6530612244898,441.865889212828
14,225.08914100486223,311.1831442463533,376.5316045380875,447.0664505672609
14,654.5218800648298,703.2739059967585,369.2706645056726,436.69367909238247
15,296.50145772594755,659.6501457725948,272.8862973760933,442.91545189504376
15,989.2128279883384,1278.3673469387757,216.2099125364432,456.5597667638484
15,721.5743440233236,913.6443148688048,335.8600583090379,446.064139941691
15,676.4431486880467,762.5072886297377,352.6530612244898,441.865889212828
15,225.08914100486223,311.1831442463533,376.5316045380875,447.0664505672609
15,652.447325769854,705.3484602917342,369.2706645056726,436.69367909238247
16,296.50145772594755,664.8979591836735,271.8367346938776,442.91545189504376
16,997.6093294460642,1278.3673469387757,225.65597667638485,456.5597667638484
16,721.5743440233236,917.8425655976675,337.9591836734694,446.064139941691
16,677.4927113702624,762.5072886297377,352.6530612244898,441.865889212828
16,224.08163265306123,311.1831442463533,378.8921282798834,447.0664505672609
16,652.447325769854,706.385737439222,369.2706645056726,436.69367909238247
17,296.50145772594755,662.7988338192421,277.0845481049563,442.91545189504376
17,999.7084548104956,1278.3673469387757,227.75510204081635,456.5597667638484
17,723.6734693877552,915.7434402332362,337.9591836734694,446.064139941691
17,680.6413994169096,762.5072886297377,352.6530612244898,441.865889212828
17,220.9400324149109,316.3695299837925,376.5316045380875,447.0664505672609
17,652.447325769854,708.4602917341977,369.2706645056726,436.69367909238247
18,296.50145772594755,664.8979591836735,270.7871720116618,442.91545189504376
18,1012.3032069970848,1278.3673469387757,229.85422740524783,456.5597667638484
18,723.6734693877552,923.0903790087464,332.7113702623907,446.064139941691
18,679.591836734694,762.5072886297377,352.6530612244898,441.865889212828
18,220.9400324149109,318.44408427876823,377.5688816855753,447.0664505672609
18,652.447325769854,708.4602917341977,369.2706645056726,439.805510534846
19,301.74927113702626,664.8979591836735,271.8367346938776,442.91545189504376
19,1026.997084548105,1278.3673469387757,235.1020408163265,456.5597667638484
19,723.6734693877552,929.3877551020408,332.7113702623907,446.064139941691
19,684.8396501457727,762.5072886297377,352.6530612244898,441.865889212828
19,217.8282009724473,318.44408427876823,377.5688816855753,447.0664505672609
19,652.447325769854,709.4975688816855,369.2706645056726,439.805510534846
20,301.74927113702626,659.6501457725948,280.23323615160353,441.865889212828
20,1039.591836734694,1278.3673469387757,252.9446064139942,456.5597667638484
20,726.8221574344025,926.2390670553935,339.0087463556852,447.6384839650146
20,678.5422740524782,762.5072886297377,352.6530612244898,441.865889212828
20,212.6418152350081,318.44408427876823,377.5688816855753,447.0664505672609
20,652.447325769854,710.5348460291734,368.2333873581848,437.7309562398703
21,307.77185057081147,653.9435409707559,278.5421217456506,443.6041198171473
21,1059.533527696793,1278.3673469387757,271.8367346938776,456.5597667638484
21,729.9708454810497,936.7346938775512,332.7113702623907,449.21282798833823
21,691.137026239067,762.5072886297377,352.6530612244898,441.865889212828
21,212.6418152350081,317.4068071312804,377.5688816855753,447.0664505672609
21,653.4846029173419,713.646677471637,368.2333873581848,437.7309562398703
22,305.94752186588926,663.8483965014577,272.8862973760933,441.865889212828
22,1087.8717201166182,1278.3673469387757,300.17492711370267,456.5597667638484
22,739.4169096209913,944.0816326530612,332.7113702623907,449.21282798833823
22,695.3352769679301,770.9037900874636,352.6530612244898,441.865889212828
22,217.8282009724473,322.5931928687196,377.5688816855753,447.0664505672609
22,653.4846029173419,713.646677471637,368.2333873581848,437.7309562398703
23,319.5918367346939,672.2448979591837,274.9854227405248,441.865889212828
23,1116.2099125364432,1278.3673469387757,315.9183673469388,456.5597667638484
23,747.8134110787172,960.8746355685132,332.7113702623907,449.21282798833823
23,703.731778425656,785.597667638484,352.6530612244898,441.865889212828
23,224.0518638573744,334.0032414910859,378.6061588330632,447.0664505672609
23,666.9692058346839,727.1312803889789,369.2706645056726,438.7682333873581
24,336.3848396501458,685.8892128279883,271.8367346938776,441.865889212828
24,1159.2419825072886,1278.3673469387757,353.7026239067056,456.5597667638484
24,756.2099125364432,974.5189504373178,329.56268221574345,449.21282798833823
24,713.1778425655978,796.0932944606415,352.6530612244898,441.865889212828
24,234.4246353322528,344.3760129659643,376.5316045380875,444.9918962722852
24,676.3047001620745,736.4667747163695,368.2333873581848,437.7309562398703
25,346.8804664723032,697.4344023323615,274.9854227405248,440.8163265306123
25,1201.2244897959183,1278.3673469387757,371.5451895043732,456.5597667638484
25,770.9037900874636,994.460641399417,328.51311953352774,449.21282798833823
25,724.7230320699709,811.8367346938776,352.6530612244898,441.865889212828
25,241.68557536466773,353.7115072933549,374.45705024311184,443.9546191247974
25,689.7893030794165,749.9513776337116,367.1961102106969,439.805510534846
26,353.1778425655977,708.9795918367347,277.0845481049563,443.9650145772595
26,1236.9096209912536,1278.3673469387757,398.83381924198255,456.5597667638484
26,779.3002915451896,1011.2536443148688,327.463556851312,449.21282798833823
26,726.8221574344024,817.0845481049563,352.6530612244898,441.865889212828
26,246.87196110210687,360.9724473257698,372.3824959481361,442.9173419773096
26,700.1620745542949,760.32414910859,366.1588330632091,438.7682333873582
27,359.4752186588922,716.3265306122449,278.134110787172,447.1137026239067
27,785.597667638484,1022.798833819242,325.3644314868805,454.46064139941694
27,732.0699708454811,822.332361516035,349.5043731778426,442.91545189504376
27,246.87196110210687,369.2706645056726,369.2706645056726,442.9173419773096
27,703.2739059967585,763.4359805510535,366.1588330632091,440.8427876823338
28,372.06997084548107,710.0291545189505,279.18367346938777,447.1137026239067
28,791.8950437317785,1036.443148688047,324.31486880466474,454.46064139941694
28,735.2186588921284,832.8279883381924,349.5043731778426,442.91545189504376
28,243.7601296596434,365.7725947521866,372.59475218658895,442.9173419773096
28,708.4602917341977,768.6223662884927,366.1588330632091,440.8427876823338
29,373.1195335276968,714.2274052478135,281.2827988338193,452.3615160349855
29,791.8950437317785,1042.7405247813413,321.1661807580175,454.46064139941694
29,740.4664723032071,839.1253644314869,348.4548104956268,443.9650145772595
29,243.7601296596434,366.158833063209,368.2333873581848,442.9173419773096
29,707.4230145867099,768.6223662884927,366.1588330632091,440.8427876823338
30,379.4169096209913,712.128279883382,278.134110787172,449.2128279883382
30,795.0437317784257,1053.236151603499,323.265306122449,454.46064139941694
30,737.3177842565598,845.4227405247814,349.5043731778426,443.9650145772595
30,242.7228525121556,360.5247813411079,370.4956268221575,442.9173419773096
30,707.4230145867099,770.6969205834683,366.1588330632091,440.8427876823338
31,380.466472303207,714.2274052478134,283.3819241982508,442.91545189504376
31,801.3411078717202,1068.9795918367347,320.1166180758018,454.46064139941694
31,737.3177842565598,847.5218658892129,345.30612244897964,443.9650145772595
23,108.49884526558893,214.63556851311955,301.8013856812933,361.04956268221576
23,446.5889212827989,486.47230320699714,328.51311953352774,364.198250728863
24,865.3644314868806,1276.793002915452,361.04956268221576,661.2244897959184
24,734.1690962099126,825.4810495626823,336.9096209912537,416.67638483965015
24,715.2769679300292,759.3586005830904,334.81049562682216,379.94169096209913
24,240.8746355685132,400.4081632653061,311.7201166180758,370.4956268221575
24,662.7988338192421,712.128279883382,313.8192419825073,374.6938775510204
24,91.03926096997692,214.63556851311955,302.6327944572748,361.04956268221576
24,436.0932944606414,477.0262390670554,328.51311953352774,364.198250728863
25,861.1661807580175,1276.793002915452,363.1486880466472,675.9183673469388
25,728.9212827988339,818.1341107871721,336.9096209912537,416.67638483965015
25,711.0787172011662,754.1107871720117,334.81049562682216,379.94169096209913
25,240.8746355685132,397.2594752186589,311.7201166180758,370.4956268221575
25,653.3527696793003,701.6326530612246,315.9183673469388,376.7930029154519
25,53.62586605080832,170.55393586005832,299.3071593533488,361.04956268221576
25,411.9533527696793,470.72886297376095,328.51311953352774,364.198250728863
26,856.9679300291546,1276.793002915452,365.2478134110788,675.9183673469388
26,722.6239067055394,810.7871720116618,336.9096209912537,414.5772594752187
26,702.6822157434402,745.7142857142858,334.81049562682216,379.94169096209913
26,220.932944606414,397.2594752186589,311.7201166180758,370.4956268221575
26,647.0553935860058,687.7611940298507,320.8683853459973,374.6938775510204
26,25.35796766743649,170.55393586005832,290.161662817552,361.04956268221576
26,416.1516034985423,458.13411078717206,328.51311953352774,364.198250728863
27,854.3440233236151,1276.793002915452,361.5743440233237,675.9183673469388
27,715.2769679300292,801.3411078717202,336.9096209912537,414.5772594752187
27,695.3352769679301,739.4169096209913,339.0087463556852,379.94169096209913
27,199.9416909620992,354.2274052478134,309.6209912536443,370.4956268221575
27,639.7084548104957,684.2876526458616,318.2632293080054,382.04081632653066
27,32.84064665127021,156.90962099125366,301.8013856812933,361.04956268221576
27,405.65597667638485,435.0437317784257,328.51311953352774,364.198250728863
28,851.7201166180758,1276.793002915452,357.9008746355685,675.9183673469388
28,708.9795918367347,792.9446064139942,333.76093294460645,406.1807580174928
28,689.0379008746356,733.1195335276968,332.7113702623907,374.6938775510204
28,198.8921282798834,342.6822157434403,307.52186588921285,365.2478134110788
28,630.2623906705539,666.9199457259158,311.31614654002715,366.02442333785615
28,4.572748267898383,144.31486880466474,284.3418013856813,361.04956268221576
29,845.4227405247814,1276.793002915452,358.9504373177843,675.9183673469388
29,700.5830903790088,785.597667638484,330.6122448979592,406.1807580174928
29,681.6909620991254,721.5743440233236,327.463556851312,369.4460641399417
29,162.15743440233237,332.1865889212828,302.27405247813414,365.2478134110788
29,622.9154518950438,666.0515603799186,312.1845318860244,371.5451895043732
29,0.0,130.67055393586006,283.5103926096998,361.04956268221576
29,438.1924198250729,467.5801749271137,333.76093294460645,360.0
30,842.2740524781342,1276.793002915452,356.8513119533528,675.9183673469388
30,692.1865889212828,777.201166180758,330.6122448979592,396.734693877551
30,677.4927113702624,715.2769679300292,327.463556851312,366.2973760932945
30,145.36443148688048,338.4839650145773,295.97667638483966,361.04956268221576
30,616.6180758017493,663.8483965014577,308.5714285714286,371.5451895043732
30,0.0,111.77842565597668,277.6905311778291,354.7521865889213
30,428.7463556851312,459.18367346938777,325.3644314868805,360.0
31,840.1749271137027,1276.793002915452,354.7521865889213,675.9183673469388
31,692.1865889212828,770.9037900874636,325.3644314868805,392.5364431486881
31,674.3440233236151,712.128279883382,319.06705539358603,360.0
31,134.86880466472303,327.98833819241986,288.6297376093295,352.6530612244898
31,612.4198250728863,656.5014577259476,308.5714285714286,365.2478134110788
31,0.0,100.2332361516035,275.19630484988454,354.7521865889213
31,419.3002915451895,448.6880466472304,320.1166180758018,348.4548104956268
32,829.6793002915452,1276.793002915452,354.7521865889213,675.9183673469388
32,685.8892128279883,763.5568513119534,325.3644314868805,392.5364431486881
32,672.2448979591837,708.9795918367347,319.06705539358603,360.0
32,122.27405247813412,317.4927113702624,292.8279883381924,352.6530612244898
32,606.1224489795919,656.5014577259476,303.32361516034985,365.2478134110788
32,0.0,92.8862973760933,280.1847575057737,348.4548104956268
32,410.9037900874636,440.2915451895044,320.1166180758018,348.4548104956268
33,820.2332361516036,1276.793002915452,354.7521865889213,675.9183673469388
33,681.6909620991254,756.2099125364432,330.6122448979592,392.5364431486881
33,668.0466472303208,701.6326530612246,324.31486880466474,360.0
33,112.82798833819244,315.3935860058309,295.97667638483966,363.1486880466472
33,604.0233236151604,650.2040816326531,306.4723032069971,369.4460641399417
33,1.574344023323615,72.94460641399418,307.52186588921285,348.4548104956268
33,404.6064139941692,433.99416909620993,326.4139941690962,354.7521865889213
34,810.7871720116618,1276.793002915452,354.7521865889213,675.9183673469388
34,674.3440233236151,747.8134110787172,327.463556851312,393.5860058309038
34,664.8979591836735,696.3848396501459,324.31486880466474,360.0
34,99.18367346938776,294.4023323615161,295.97667638483966,363.1486880466472
34,597.7259475218659,651.2536443148689,308.5714285714286,369.4460641399417
34,1.574344023323615,56.15160349854228,307.52186588921285,348.4548104956268
34,384.66472303207,424.5481049562682,319.06705539358603,354.7521865889213
35,792.9446064139942,1276.793002915452,354.7521865889213,675.9183673469388
35,671.195335276968,743.6151603498542,327.463556851312,393.5860058309038
35,664.8979591836735,692.1865889212828,324.31486880466474,357.9008746355685
35,88.68804664723032,294.4023323615161,292.8279883381924,363.1486880466472
35,597.7259475218659,651.2536443148689,308.5714285714286,361.04956268221576
35,375.2186588921283,424.5481049562682,319.06705539358603,354.7521865889213
36,780.3498542274053,1276.793002915452,354.7521865889213,675.9183673469388
36,665.9475218658893,740.4664723032071,329.56268221574345,393.5860058309038
36,664.8979591836735,684.8396501457727,324.31486880466474,357.9008746355685
36,78.19241982507289,283.9067055393586,295.97667638483966,363.1486880466472
36,595.6268221574344,649.1545189504374,308.5714285714286,361.04956268221576
36,348.9795918367347,407.7551020408163,319.06705539358603,352.6530612244898
37,771.9533527696793,1276.793002915452,354.7521865889213,675.9183673469388
37,669.9880239520958,735.2186588921284,329.56268221574345,387.16167664670655
37,664.8979591836735,680.6413994169096,327.463556851312,353.7026239067056
37,69.79591836734694,277.6093294460642,295.97667638483966,361.04956268221576
37,591.4285714285714,646.0058309037901,308.5714285714286,361.04956268221576
37,336.3848396501457,405.65597667638485,316.96793002915456,350.55393586005835
38,749.9125364431487,1276.793002915452,355.80174927113706,683.265306122449
38,661.7492711370263,732.0699708454811,329.56268221574345,393.5860058309038
38,657.5510204081633,679.591836734694,325.3644314868805,348.4548104956268
38,69.79591836734694,272.3615160349854,295.97667638483966,361.04956268221576
38,591.4285714285714,646.0058309037901,308.5714285714286,366.2973760932945
38,321.6909620991254,396.2099125364432,316.96793002915456,354.7521865889213
39,743.6151603498542,1276.793002915452,355.80174927113706,683.265306122449
39,661.7492711370263,726.8221574344024,329.56268221574345,388.3381924198251
39,80.29154518950438,267.1137026239067,295.97667638483966,367.34693877551024
39,585.131195335277,638.65889212828,308.5714285714286,366.2973760932945
39,311.195335276968,386.7638483965015,316.96793002915456,354.7521865889213
40,726.8221574344024,1276.793002915452,355.80174927113706,683.265306122449
40,661.7492711370263,721.5743440233236,329.56268221574345,386.2390670553936
40,58.250728862973766,249.27113702623907,295.97667638483966,367.34693877551024
40,585.131195335277,638.65889212828,311.7201166180758,369.4460641399417
40,300.6997084548105,407.7551020408163,321.1661807580175,354.7521865889213
41,706.8804664723033,1276.793002915452,355.80174927113706,683.265306122449
41,657.5510204081633,716.3265306122449,329.56268221574345,384.1399416909621
41,28.862973760932945,223.0320699708455,295.97667638483966,367.34693877551024
41,583.0320699708456,634.460641399417,311.7201166180758,369.4460641399417
41,287.05539358600583,408.8046647230321,325.3644314868805,357.9008746355685
42,695.3352769679301,1276.793002915452,352.6530612244898,683.265306122449
42,657.5510204081633,708.9795918367347,334.81049562682216,384.1399416909621
42,18.367346938775512,200.99125364431487,300.17492711370267,376.7930029154519
42,583.0320699708456,634.460641399417,315.9183673469388,372.59475218658895
42,280.75801749271136,399.3586005830904,329.56268221574345,368.396501457726
43,689.0379008746356,1276.793002915452,352.6530612244898,683.265306122449
43,650.2040816326531,707.930029154519,339.0087463556852,384.1399416909621
43,3.673469387755102,183.14868804664724,303.32361516034985,376.7930029154519
43,575.6851311953353,634.460641399417,323.265306122449,377.84256559766766
43,296.50145772594755,388.86297376093296,332.7113702623907,371.5451895043732
44,680.6413994169096,1276.793002915452,355.80174927113706,683.265306122449
44,650.2040816326531,704.7813411078718,337.9591836734694,384.1399416909621
44,0.0,148.5131195335277,303.32361516034985,376.7930029154519
44,574.6355685131196,623.5006784260515,323.265306122449,366.8928086838535
44,270.26239067055394,378.36734693877554,327.463556851312,368.396501457726
45,664.8979591836735,1276.793002915452,355.80174927113706,683.265306122449
45,650.2040816326531,698.4839650145773,337.9591836734694,384.1399416909621
45,0.0,129.62099125364432,297.0262390670554,376.7930029154519
45,568.3381924198251,627.1137026239068,320.1166180758018,377.84256559766766
45,254.5189504373178,379.4169096209913,326.4139941690962,366.2973760932945
46,656.5014577259476,1276.793002915452,349.5043731778426,683.265306122449
46,642.8571428571429,693.601600508166,336.6631833873763,379.94169096209913
46,0.0,216.73469387755105,297.0262390670554,376.7930029154519
46,566.7635104084402,617.6873532737577,317.3309837810984,366.3687583921448
46,241.9241982507289,373.1195335276968,326.4139941690962,366.2973760932945
47,646.5306122448981,1259.4752186588923,349.5043731778426,683.265306122449
47,642.8571428571429,692.1865889212828,337.9591836734694,379.94169096209913
47,0.0,202.04081632653063,297.0262390670554,376.7930029154519
47,563.0903790087464,604.3962008141112,315.9183673469388,361.6824966078697
47,237.7259475218659,366.8221574344024,326.4139941690962,366.2973760932945
48,636.5597667638484,1242.1574344023325,349.5043731778426,683.265306122449
48,638.65889212828,688.4149128089208,334.7771151331053,375.7434402332362
48,0.0,191.5451895043732,297.0262390670554,376.7930029154519
48,563.0903790087464,617.6873532737577,315.9183673469388,364.95420720144153
48,227.23032069970847,366.8221574344024,322.21574344023327,368.396501457726
49,630.2623906705539,1218.0174927113703,349.5043731778426,683.265306122449
49,631.3119533527697,691.137026239067,337.9591836734694,378.8921282798834
49,0.0,165.3061224489796,297.0262390670554,376.7930029154519
49,560.991253644315,607.1720116618076,310.6705539358601,363.1486880466472
49,218.83381924198247,355.2769679300292,322.21574344023327,368.396501457726
50,618.7172011661808,1185.4810495626823,347.4052478134111,683.265306122449
50,631.3119533527697,686.9387755102041,337.9591836734694,378.8921282798834
50,0.0,157.9591836734694,297.0262390670554,376.7930029154519
50,555.7434402332361,602.9737609329446,310.6705539358601,364.198250728863
50,209.38775510204084,342.6822157434403,322.21574344023327,368.396501457726
51,611.3702623906706,1146.6472303206997,345.30612244897964,683.265306122449
51,1194.927113702624,1278.8921282798835,478.600583090379,668.9655172413793
51,631.3119533527697,684.8396501457727,337.9591836734694,378.8921282798834
51,0.0,171.60349854227405,297.0262390670554,382.04081632653066
51,554.1690962099126,598.7755102040817,309.6209912536443,364.1982507288629
51,203.0903790087464,342.6822157434403,322.21574344023327,370.4956268221575
52,606.1224489795919,1105.7142857142858,345.30612244897964,683.265306122449
52,1130.9037900874637,1279.4169096209914,431.3702623906706,652.8279883381924
52,632.3615160349855,680.6413994169096,337.9591836734694,372.59475218658895
52,0.0,159.00874635568513,297.0262390670554,382.04081632653066
52,937.7842565597668,996.5597667638484,349.5043731778426,393.5860058309038
52,552.594752186589,599.8250728862974,308.5714285714286,364.198250728863
52,224.08163265306123,332.1865889212828,322.21574344023327,370.4956268221575
53,600.8746355685131,1065.8309037900876,345.30612244897964,683.265306122449
53,1078.4256559766764,1279.4169096209914,390.4373177842566,652.8279883381924
53,632.3615160349855,676.4431486880467,337.9591836734694,369.4460641399417
53,0.0,145.36443148688048,297.0262390670554,382.04081632653066
53,920.991253644315,998.65889212828,349.5043731778426,393.5860058309038
53,552.594752186589,596.6763848396502,308.5714285714286,368.396501457726
53,213.58600583090384,321.6909620991254,320.1166180758018,370.4956268221575
54,597.7259475218659,1065.8309037900876,345.30612244897964,683.265306122449
54,1026.997084548105,1279.4169096209914,374.6938775510204,663.3236151603498
54,632.3615160349855,673.2944606413995,337.9591836734694,369.4460641399417
54,0.0,132.76967930029156,297.0262390670554,382.04081632653066
54,903.1486880466472,998.65889212828,349.5043731778426,393.5860058309038
54,550.4956268221574,596.6763848396502,308.5714285714286,369.4460641399417
54,197.8425655976677,319.5918367346939,320.1166180758018,370.4956268221575
55,592.4781341107872,1002.8571428571428,345.30612244897964,641.2827988338192
55,992.3615160349856,1279.4169096209914,374.6938775510204,691.6618075801749
55,629.2128279883382,673.2944606413995,337.9591836734694,371.5451895043732
55,0.0,123.32361516034986,297.0262390670554,387.28862973760937
55,888.4548104956268,998.65889212828,347.4052478134111,397.7842565597668
55,548.396501457726,596.6763848396502,308.5714285714286,370.4956268221575
55,175.80174927113703,309.09620991253644,320.1166180758018,370.4956268221575
56,587.2303206997085,970.3206997084548,347.4052478134111,641.2827988338192
56,965.0728862973762,1279.4169096209914,374.6938775510204,691.6618075801749
56,629.2128279883382,666.997084548105,344.25655976676387,371.5451895043732
56,0.0,99.18367346938776,301.2244897959184,387.28862973760937
56,882.1574344023325,998.65889212828,347.4052478134111,397.7842565597668
56,544.1982507288631,590.3790087463557,311.7201166180758,370.4956268221575
56,165.3061224489796,292.30320699708454,323.265306122449,377.84256559766766
57,577.7842565597668,944.0816326530612,351.60349854227405,641.2827988338192
57,939.8833819241984,1279.4169096209914,373.6443148688047,691.6618075801749
57,627.1137026239068,659.6501457725948,344.25655976676387,371.5451895043732
57,0.0,67.69679300291546,306.4723032069971,388.3381924198251
57,882.1574344023325,988.1632653061224,347.4052478134111,397.7842565597668
57,541.0495626822158,584.0816326530612,311.7201166180758,370.4956268221575
57,155.8600583090379,284.9562682215744,326.4139941690962,377.84256559766766
58,562.0408163265306,916.793002915452,351.60349854227405,641.2827988338192
58,916.793002915452,1279.4169096209914,373.6443148688047,670.6705539358601
58,620.8163265306123,655.4518950437318,340.05830903790087,367.34693877551024
58,0.0,19.41690962099125,316.96793002915456,384.1399416909621
58,882.1574344023325,983.9650145772596,347.4052478134111,397.7842565597668
58,526.3556851311954,574.6355685131196,315.9183673469388,374.6938775510204
58,135.9183673469388,257.66763848396505,326.4139941690962,377.84256559766766
59,532.6530612244899,877.9591836734694,348.4548104956268,641.2827988338192
59,885.3061224489796,1279.4169096209914,371.5451895043732,636.0349854227405
59,868.5131195335277,973.469387755102,347.4052478134111,397.7842565597668
59,509.56268221574345,553.6443148688047,311.7201166180758,364.198250728863
59,101.28279883381924,198.8921282798834,322.21574344023327,363.1486880466472
60,495.9183673469388,827.5801749271137,348.4548104956268,639.1836734693878
60,849.6209912536443,1279.4169096209914,364.198250728863,628.6880466472304
60,845.4227405247814,944.0816326530612,350.55393586005835,393.5860058309038
60,485.4227405247814,527.4052478134112,311.7201166180758,362.09912536443153
60,54.05247813411079,136.96793002915453,322.21574344023327,363.1486880466472
